,Word,Frequency
1248,"('время', 'наставать')","(1, 1)"
1249,"('время', 'пойти')","(1, 1)"
1250,"('время', 'терять')","(1, 1)"
1251,"('все', 'весь')","(1, 1)"
1252,"('все', 'говорить')","(1, 1)"
1253,"('все', 'готовый')","(1, 1)"
1254,"('все', 'чуждый')","(1, 1)"
1255,"('все', 'еще')","(1, 1)"
1256,"('все', 'жизнь')","(1, 1)"
1257,"('все', 'любить')","(1, 1)"
1258,"('все', 'никто')","(1, 1)"
1259,"('все', 'равный')","(1, 1)"
1260,"('все', 'свой')","(1, 1)"
1261,"('выделяться', 'быть')","(1, 1)"
1262,"('выпадать', 'ты')","(1, 1)"
1263,"('глаз', 'этот')","(1, 1)"
1264,"('глаз', 'ребенок')","(1, 1)"
1265,"('герман', 'владимирович')","(1, 1)"
1266,"('гиблый', 'болото')","(1, 1)"
1267,"('глаз', 'мой')","(1, 1)"
1268,"('глаз', 'мольба')","(1, 1)"
1269,"('глаз', 'оттачивать')","(1, 1)"
1270,"('глаз', 'повсюду')","(1, 1)"
1271,"('глаз', 'рубин')","(1, 1)"
1272,"('геннадьевич', 'месяц')","(1, 1)"
1273,"('глаз', 'рука')","(1, 1)"
1274,"('глаз', 'сводить')","(1, 1)"
1275,"('глаз', 'сиять')","(1, 1)"
1276,"('глаз', 'слеза')","(1, 1)"
1277,"('глаз', 'смотреть')","(1, 1)"
1278,"('глаз', 'твой')","(1, 1)"
1279,"('георгий', 'иосифович')","(1, 1)"
1280,"('геннадий', 'леонидович')","(1, 1)"
1281,"('выситься', 'гора')","(1, 1)"
1282,"('г', 'антокольский')","(1, 1)"
1283,"('высота', 'глаз')","(1, 1)"
1284,"('выходить', 'вода')","(1, 1)"
1285,"('выходить', 'ворота')","(1, 1)"
1286,"('выходить', 'дорога')","(1, 1)"
1287,"('выходить', 'свет')","(1, 1)"
1288,"('вячеславовна', 'арутюнов')","(1, 1)"
1289,"('г', 'воспоминание')","(1, 1)"
1290,"('гдеть', 'плоцкий')","(1, 1)"
1291,"('г', 'кансон')","(1, 1)"
1292,"('г', 'корин')","(1, 1)"
1293,"('г', 'москва')","(1, 1)"
1294,"('гайк', 'арам')","(1, 1)"
1295,"('галина', 'даниелевна')","(1, 1)"
1296,"('гдето', 'журчать')","(1, 1)"
1297,"('грудь', 'мерещиться')","(1, 1)"
1298,"('грудь', 'рука')","(1, 1)"
1299,"('грудь', 'слать')","(1, 1)"
1300,"('дорога', 'длинный')","(1, 1)"
1301,"('дом', 'фундамент')","(1, 1)"
1302,"('домой', 'возвращаться')","(1, 1)"
1303,"('допивать', 'твой')","(1, 1)"
1304,"('допускать', 'храм')","(1, 1)"
1305,"('дорога', 'вечность')","(1, 1)"
1306,"('дорога', 'далекий')","(1, 1)"
1307,"('дорога', 'идти')","(1, 1)"
1308,"('дом', 'стоять')","(1, 1)"
1309,"('дорога', 'тот')","(1, 1)"
1310,"('дорога', 'уходить')","(1, 1)"
1311,"('доходить', 'слово')","(1, 1)"
1312,"('дразнить', 'охапка')","(1, 1)"
1313,"('древний', 'земля')","(1, 1)"
1314,"('древний', 'край')","(1, 1)"
1315,"('дом', 'укреплять')","(1, 1)"
1316,"('дом', 'становиться')","(1, 1)"
1317,"('древний', 'шуметь')","(1, 1)"
1318,"('долина', 'гора')","(1, 1)"
1319,"('долгий', 'жизнь')","(1, 1)"
1320,"('долгий', 'звук')","(1, 1)"
1321,"('долгий', 'обещание')","(1, 1)"
1322,"('должный', 'знакомый')","(1, 1)"
1323,"('должный', 'проходить')","(1, 1)"
1324,"('должный', 'томиться')","(1, 1)"
1325,"('дом', 'гиблый')","(1, 1)"
1326,"('дом', 'спрашивать')","(1, 1)"
1327,"('дом', 'дом')","(1, 1)"
1328,"('дом', 'жить')","(1, 1)"
1329,"('дом', 'занести')","(1, 1)"
1330,"('дом', 'комната')","(1, 1)"
1331,"('дом', 'сад')","(1, 1)"
1332,"('дом', 'свой')","(1, 1)"
1333,"('древний', 'сказание')","(1, 1)"
1334,"('древность', 'твой')","(1, 1)"
1335,"('долг', 'дорога')","(1, 1)"
1336,"('душа', 'верить')","(1, 1)"
1337,"('другой', 'сердце')","(1, 1)"
1338,"('другой', 'слышать')","(1, 1)"
1339,"('дружина', 'свой')","(1, 1)"
1340,"('думать', 'золотой')","(1, 1)"
1341,"('думать', 'каждый')","(1, 1)"
1342,"('душа', 'аракса')","(1, 1)"
1343,"('душа', 'веселить')","(1, 1)"
1344,"('другой', 'имя')","(1, 1)"
1345,"('душа', 'весь')","(1, 1)"
1346,"('душа', 'измученный')","(1, 1)"
1347,"('душа', 'мой')","(1, 1)"
1348,"('душа', 'молодой')","(1, 1)"
1349,"('душа', 'свой')","(1, 1)"
1350,"('душа', 'твой')","(1, 1)"
1351,"('другой', 'место')","(1, 1)"
1352,"('друг', 'ударять')","(1, 1)"
1353,"('дремать', 'гора')","(1, 1)"
1354,"('друг', 'друг')","(1, 1)"
1355,"('дрожать', 'отец')","(1, 1)"
1356,"('друг', 'б')","(1, 1)"
1357,"('друг', 'вернуть')","(1, 1)"
1358,"('друг', 'враг')","(1, 1)"
1359,"('друг', 'встречаться')","(1, 1)"
1360,"('друг', 'глаз')","(1, 1)"
1361,"('друг', 'золотой')","(1, 1)"
1362,"('друг', 'ты')","(1, 1)"
1363,"('друг', 'мой')","(1, 1)"
1364,"('друг', 'открывать')","(1, 1)"
1365,"('друг', 'пойти')","(1, 1)"
1366,"('друг', 'помнить')","(1, 1)"
1367,"('друг', 'свой')","(1, 1)"
1368,"('друг', 'тот')","(1, 1)"
1369,"('долгий', 'год')","(1, 1)"
1370,"('дождь', 'осень')","(1, 1)"
1371,"('грядущее', 'тревожить')","(1, 1)"
1372,"('дверь', 'отворять')","(1, 1)"
1373,"('дальний', 'странствие')","(1, 1)"
1374,"('даниелевна', 'климова')","(1, 1)"
1375,"('данность', 'принимать')","(1, 1)"
1376,"('дар', 'париж')","(1, 1)"
1377,"('два', 'мой')","(1, 1)"
1378,"('двадцатый', 'год')","(1, 1)"
1379,"('двести', 'год')","(1, 1)"
1380,"('дальний', 'ближний')","(1, 1)"
1381,"('дворец', 'замок')","(1, 1)"
1382,"('девочка', 'все')","(1, 1)"
1383,"('дед', 'саак')","(1, 1)"
1384,"('дед', 'снимок')","(1, 1)"
1385,"('дело', 'свой')","(1, 1)"
1386,"('дело', 'твой')","(1, 1)"
1387,"('дальний', 'страна')","(1, 1)"
1388,"('далекий', 'страна')","(1, 1)"
1389,"('день', 'война')","(1, 1)"
1390,"('давать', 'твой')","(1, 1)"
1391,"('губа', 'белый')","(1, 1)"
1392,"('губа', 'смех')","(1, 1)"
1393,"('губа', 'твой')","(1, 1)"
1394,"('д', 'давыдов')","(1, 1)"
1395,"('давать', 'исповедь')","(1, 1)"
1396,"('давать', 'ответ')","(1, 1)"
1397,"('давно', 'жить')","(1, 1)"
1398,"('далекий', 'пустой')","(1, 1)"
1399,"('давно', 'забывать')","(1, 1)"
1400,"('давно', 'ль')","(1, 1)"
1401,"('давно', 'позабывать')","(1, 1)"
1402,"('далекий', 'год')","(1, 1)"
1403,"('далекий', 'край')","(1, 1)"
1404,"('далекий', 'море')","(1, 1)"
1405,"('день', 'бежать')","(1, 1)"
1406,"('день', 'впереди')","(1, 1)"
1407,"('дождь', 'идти')","(1, 1)"
1408,"('дикий', 'зверь')","(1, 1)"
1409,"('десять', 'минута')","(1, 1)"
1410,"('детский', 'год')","(1, 1)"
1411,"('детство', 'мой')","(1, 1)"
1412,"('деяние', 'уважение')","(1, 1)"
1413,"('джур', 'вода')","(1, 1)"
1414,"('джур', 'сладость')","(1, 1)"
1415,"('дикий', 'яркий')","(1, 1)"
1416,"('держать', 'рука')","(1, 1)"
1417,"('дмитрий', 'юрьевич')","(1, 1)"
1418,"('днепр', 'письмо')","(1, 1)"
1419,"('дно', 'земля')","(1, 1)"
1420,"('добрый', 'весть')","(1, 1)"
1421,"('добрый', 'друг')","(1, 1)"
1422,"('добрый', 'утро')","(1, 1)"
1423,"('держать', 'свой')","(1, 1)"
1424,"('дерево', 'цвести')","(1, 1)"
1425,"('день', 'год')","(1, 1)"
1426,"('день', 'осенний')","(1, 1)"
1427,"('день', 'звать')","(1, 1)"
1428,"('день', 'конец')","(1, 1)"
1429,"('день', 'мой')","(1, 1)"
1430,"('день', 'насущный')","(1, 1)"
1431,"('день', 'наш')","(1, 1)"
1432,"('день', 'ночь')","(1, 1)"
1433,"('день', 'победный')","(1, 1)"
1434,"('дерево', 'расти')","(1, 1)"
1435,"('день', 'прийти')","(1, 1)"
1436,"('день', 'проходить')","(1, 1)"
1437,"('день', 'такой')","(1, 1)"
1438,"('день', 'твой')","(1, 1)"
1439,"('день', 'торжество')","(1, 1)"
1440,"('день', 'юность')","(1, 1)"
1441,"('время', 'идти')","(1, 1)"
1442,"('время', 'давать')","(1, 1)"
1443,"('время', 'все')","(1, 1)"
1444,"('больничный', 'палата')","(1, 1)"
1445,"('болеть', 'твой')","(1, 1)"
1446,"('болото', 'безликий')","(1, 1)"
1447,"('боль', 'рана')","(1, 1)"
1448,"('боль', 'свой')","(1, 1)"
1449,"('боль', 'сердечный')","(1, 1)"
1450,"('боль', 'твой')","(1, 1)"
1451,"('большой', 'малый')","(1, 1)"
1452,"('бой', 'письмо')","(1, 1)"
1453,"('борец', 'пророк')","(1, 1)"
1454,"('борис', 'ильич')","(1, 1)"
1455,"('борьба', 'враг')","(1, 1)"
1456,"('бояться', 'бояться')","(1, 1)"
1457,"('бояться', 'нигде')","(1, 1)"
1458,"('бояться', 'слово')","(1, 1)"
1459,"('бок', 'бок')","(1, 1)"
1460,"('бой', 'закипать')","(1, 1)"
1461,"('бояться', 'супостат')","(1, 1)"
1462,"('бог', 'ради')","(1, 1)"
1463,"('близко', 'близко')","(1, 1)"
1464,"('близко', 'подходить')","(1, 1)"
1465,"('бог', 'бог')","(1, 1)"
1466,"('бог', 'единый')","(1, 1)"
1467,"('бог', 'звать')","(1, 1)"
1468,"('бог', 'посылать')","(1, 1)"
1469,"('бог', 'рука')","(1, 1)"
1470,"('бой', 'бояться')","(1, 1)"
1471,"('бог', 'свеча')","(1, 1)"
1472,"('бог', 'твой')","(1, 1)"
1473,"('богомолье', 'нелюбимый')","(1, 1)"
1474,"('боже', 'простереться')","(1, 1)"
1475,"('боже', 'свет')","(1, 1)"
1476,"('божий', 'мать')","(1, 1)"
1477,"('бояться', 'сражение')","(1, 1)"
1478,"('брат', 'сестра')","(1, 1)"
1479,"('блеклый', 'пейзаж')","(1, 1)"
1480,"('быть', 'ребенок')","(1, 1)"
1481,"('быть', 'видеть')","(1, 1)"
1482,"('быть', 'год')","(1, 1)"
1483,"('быть', 'ждать')","(1, 1)"
1484,"('быть', 'жить')","(1, 1)"
1485,"('быть', 'крохобор')","(1, 1)"
1486,"('быть', 'песня')","(1, 1)"
1487,"('быть', 'старание')","(1, 1)"
1488,"('быстрый', 'стрела')","(1, 1)"
1489,"('быть', 'твой')","(1, 1)"
1490,"('вадим', 'геннадьевич')","(1, 1)"
1491,"('вадим', 'семенович')","(1, 1)"
1492,"('вадим', 'яковлевич')","(1, 1)"
1493,"('вадимович', 'гацкославацкий')","(1, 1)"
1494,"('важно', 'слово')","(1, 1)"
1495,"('быть', 'вечно')","(1, 1)"
1496,"('быстрый', 'гореть')","(1, 1)"
1497,"('братоубийственный', 'война')","(1, 1)"
1498,"('бросать', 'сердце')","(1, 1)"
1499,"('братский', 'могила')","(1, 1)"
1500,"('братский', 'помощь')","(1, 1)"
1501,"('бровь', 'последний')","(1, 1)"
1502,"('бровь', 'саак')","(1, 1)"
1503,"('бронзовый', 'медный')","(1, 1)"
1504,"('бросать', 'море')","(1, 1)"
1505,"('бросать', 'тень')","(1, 1)"
1506,"('быстрый', 'взор')","(1, 1)"
1507,"('бросаться', 'битва')","(1, 1)"
1508,"('былой', 'год')","(1, 1)"
1509,"('былой', 'рана')","(1, 1)"
1510,"('былой', 'сражение')","(1, 1)"
1511,"('быль', 'небыль')","(1, 1)"
1512,"('быстро', 'мой')","(1, 1)"
1513,"('близкий', 'человек')","(1, 1)"
1514,"('бледный', 'тень')","(1, 1)"
1515,"('валерий', 'витальевич')","(1, 1)"
1516,"('армянский', 'великий')","(1, 1)"
1517,"('армения', 'звенящий')","(1, 1)"
1518,"('армения', 'подлинный')","(1, 1)"
1519,"('армения', 'святой')","(1, 1)"
1520,"('армения', 'хотеть')","(1, 1)"
1521,"('армянин', 'маленький')","(1, 1)"
1522,"('армянин', 'строить')","(1, 1)"
1523,"('армянский', 'земля')","(1, 1)"
1524,"('армения', 'восток')","(1, 1)"
1525,"('армянский', 'народ')","(1, 1)"
1526,"('армянский', 'страна')","(1, 1)"
1527,"('афродита', 'дар')","(1, 1)"
1528,"('ах', 'это')","(1, 1)"
1529,"('ашотович', 'шакарян')","(1, 1)"
1530,"('б', 'жить')","(1, 1)"
1531,"('армения', 'заря')","(1, 1)"
1532,"('армения', 'вино')","(1, 1)"
1533,"('б', 'оставаться')","(1, 1)"
1534,"('алый', 'уста')","(1, 1)"
1535,"('александр', 'сергеевич')","(1, 1)"
1536,"('александрович', 'луговской')","(1, 1)"
1537,"('александрович', 'минаков')","(1, 1)"
1538,"('алена', 'бабанская')","(1, 1)"
1539,"('алмаз', 'слеза')","(1, 1)"
1540,"('алмазный', 'святой')","(1, 1)"
1541,"('анатольевна', 'павлов')","(1, 1)"
1542,"('арарат', 'умирать')","(1, 1)"
1543,"('андрей', 'юрьевич')","(1, 1)"
1544,"('антикварный', 'камень')","(1, 1)"
1545,"('апостол', 'древний')","(1, 1)"
1546,"('аракса', 'древний')","(1, 1)"
1547,"('арам', 'воспевать')","(1, 1)"
1548,"('арарат', 'развалины')","(1, 1)"
1549,"('б', 'мочь')","(1, 1)"
1550,"('б', 'слуцкий')","(1, 1)"
1551,"('бледный', 'отблеск')","(1, 1)"
1552,"('бессонный', 'ночь')","(1, 1)"
1553,"('берег', 'выходить')","(1, 1)"
1554,"('берег', 'плескаться')","(1, 1)"
1555,"('берег', 'пустой')","(1, 1)"
1556,"('берег', 'река')","(1, 1)"
1557,"('берег', 'свой')","(1, 1)"
1558,"('берег', 'твой')","(1, 1)"
1559,"('библиотека', 'быть')","(1, 1)"
1560,"('белый', 'снег')","(1, 1)"
1561,"('битва', 'плоть')","(1, 1)"
1562,"('бить', 'берег')","(1, 1)"
1563,"('биться', 'сердце')","(1, 1)"
1564,"('благой', 'весть')","(1, 1)"
1565,"('благой', 'небо')","(1, 1)"
1566,"('благоухать', 'шамам')","(1, 1)"
1567,"('белый', 'твой')","(1, 1)"
1568,"('белый', 'парус')","(1, 1)"
1569,"('б', 'чичибабин')","(1, 1)"
1570,"('бездна', 'мрачный')","(1, 1)"
1571,"('базарный', 'лиловый')","(1, 1)"
1572,"('балкон', 'сверху')","(1, 1)"
1573,"('бархатный', 'груда')","(1, 1)"
1574,"('бедный', 'власть')","(1, 1)"
1575,"('бедный', 'селение')","(1, 1)"
1576,"('безгрешный', 'душа')","(1, 1)"
1577,"('бездна', 'ответ')","(1, 1)"
1578,"('белый', 'лист')","(1, 1)"
1579,"('безликий', 'микрорайон')","(1, 1)"
1580,"('безлико', 'местность')","(1, 1)"
1581,"('безоглядный', 'долгий')","(1, 1)"
1582,"('безродный', 'кран')","(1, 1)"
1583,"('белый', 'великий')","(1, 1)"
1584,"('белый', 'день')","(1, 1)"
1585,"('валериевна', 'широковатамбовцева')","(1, 1)"
1586,"('валерий', 'самуилович')","(1, 1)"
1587,"('враг', 'свой')","(1, 1)"
1588,"('владимировна', 'кудимова')","(1, 1)"
1589,"('виноград', 'огромный')","(1, 1)"
1590,"('вихорь', 'нестись')","(1, 1)"
1591,"('вкривь', 'вкось')","(1, 1)"
1592,"('владимир', 'александрович')","(1, 1)"
1593,"('владимир', 'борисович')","(1, 1)"
1594,"('владимирович', 'титов')","(1, 1)"
1595,"('владимировна', 'сафронова')","(1, 1)"
1596,"('вино', 'идти')","(1, 1)"
1597,"('власть', 'сатана')","(1, 1)"
1598,"('вместе', 'мы')","(1, 1)"
1599,"('вместо', 'журчание')","(1, 1)"
1600,"('вода', 'безродный')","(1, 1)"
1601,"('вода', 'вино')","(1, 1)"
1602,"('вода', 'все')","(1, 1)"
1603,"('вино', 'наливать')","(1, 1)"
1604,"('вино', 'глас')","(1, 1)"
1605,"('вода', 'живой')","(1, 1)"
1606,"('видеть', 'лицо')","(1, 1)"
1607,"('видеть', 'белый')","(1, 1)"
1608,"('видеть', 'взор')","(1, 1)"
1609,"('видеть', 'видеть')","(1, 1)"
1610,"('видеть', 'город')","(1, 1)"
1611,"('видеть', 'дом')","(1, 1)"
1612,"('видеть', 'лес')","(1, 1)"
1613,"('видеть', 'новый')","(1, 1)"
1614,"('викторович', 'вегин')","(1, 1)"
1615,"('видеть', 'око')","(1, 1)"
1616,"('видеть', 'сад')","(1, 1)"
1617,"('видеть', 'сквозь')","(1, 1)"
1618,"('видеть', 'сон')","(1, 1)"
1619,"('видеть', 'тень')","(1, 1)"
1620,"('видеть', 'это')","(1, 1)"
1621,"('вода', 'жаркий')","(1, 1)"
1622,"('вода', 'знать')","(1, 1)"
1623,"('взор', 'пора')","(1, 1)"
1624,"('восторженный', 'душа')","(1, 1)"
1625,"('воскресение', 'весть')","(1, 1)"
1626,"('воскрешать', 'рана')","(1, 1)"
1627,"('воспевать', 'готовый')","(1, 1)"
1628,"('воспевать', 'тигран')","(1, 1)"
1629,"('восток', 'армянин')","(1, 1)"
1630,"('восток', 'жаркий')","(1, 1)"
1631,"('восточный', 'страна')","(1, 1)"
1632,"('воля', 'навек')","(1, 1)"
1633,"('восходить', 'небосклон')","(1, 1)"
1634,"('вперед', 'вперед')","(1, 1)"
1635,"('вперед', 'пойти')","(1, 1)"
1636,"('впускать', 'быть')","(1, 1)"
1637,"('враг', 'принимать')","(1, 1)"
1638,"('враг', 'промчаться')","(1, 1)"
1639,"('вопрос', 'конец')","(1, 1)"
1640,"('воля', 'внимать')","(1, 1)"
1641,"('возбуждать', 'вспомнить')","(1, 1)"
1642,"('волна', 'бросать')","(1, 1)"
1643,"('возводить', 'линия')","(1, 1)"
1644,"('война', 'мир')","(1, 1)"
1645,"('война', 'пойти')","(1, 1)"
1646,"('война', 'родной')","(1, 1)"
1647,"('война', 'такой')","(1, 1)"
1648,"('волна', 'берег')","(1, 1)"
1649,"('волна', 'волна')","(1, 1)"
1650,"('вольный', 'простор')","(1, 1)"
1651,"('волна', 'море')","(1, 1)"
1652,"('волна', 'рябить')","(1, 1)"
1653,"('волос', 'любимый')","(1, 1)"
1654,"('волос', 'твой')","(1, 1)"
1655,"('вольный', 'ветер')","(1, 1)"
1656,"('вольный', 'дух')","(1, 1)"
1657,"('взять', 'тяжелый')","(1, 1)"
1658,"('взор', 'гореть')","(1, 1)"
1659,"('вардан', 'славный')","(1, 1)"
1660,"('вернуться', 'старый')","(1, 1)"
1661,"('венец', 'жемчужный')","(1, 1)"
1662,"('вера', 'анатольевна')","(1, 1)"
1663,"('вера', 'мила')","(1, 1)"
1664,"('вера', 'твой')","(1, 1)"
1665,"('верить', 'гора')","(1, 1)"
1666,"('верить', 'край')","(1, 1)"
1667,"('верный', 'друг')","(1, 1)"
1668,"('великий', 'деяние')","(1, 1)"
1669,"('верный', 'путь')","(1, 1)"
1670,"('верный', 'товарищ')","(1, 1)"
1671,"('вершина', 'гора')","(1, 1)"
1672,"('вершина', 'свет')","(1, 1)"
1673,"('вершина', 'склон')","(1, 1)"
1674,"('весна', 'свой')","(1, 1)"
1675,"('великий', 'русло')","(1, 1)"
1676,"('великий', 'вардан')","(1, 1)"
1677,"('вести', 'перекличка')","(1, 1)"
1678,"('век', 'каждый')","(1, 1)"
1679,"('ваш', 'голова')","(1, 1)"
1680,"('ваш', 'сердце')","(1, 1)"
1681,"('вглубь', 'рушиться')","(1, 1)"
1682,"('вдаль', 'восторженный')","(1, 1)"
1683,"('вдохновлять', 'меж')","(1, 1)"
1684,"('век', 'век')","(1, 1)"
1685,"('век', 'коротать')","(1, 1)"
1686,"('великий', 'арарат')","(1, 1)"
1687,"('век', 'лебединый')","(1, 1)"
1688,"('век', 'победа')","(1, 1)"
1689,"('век', 'проходить')","(1, 1)"
1690,"('век', 'старинный')","(1, 1)"
1691,"('век', 'ты')","(1, 1)"
1692,"('вековой', 'свидетель')","(1, 1)"
1693,"('вести', 'бой')","(1, 1)"
1694,"('весть', 'услышать')","(1, 1)"
1695,"('взглядывать', 'сторона')","(1, 1)"
1696,"('вечный', 'мир')","(1, 1)"
1697,"('вечер', 'поздний')","(1, 1)"
1698,"('вечер', 'тихий')","(1, 1)"
1699,"('вечерний', 'звезда')","(1, 1)"
1700,"('вечно', 'вечно')","(1, 1)"
1701,"('вечно', 'молодой')","(1, 1)"
1702,"('вечный', 'любовь')","(1, 1)"
1703,"('вечный', 'памятник')","(1, 1)"
1704,"('ветер', 'туча')","(1, 1)"
1705,"('вечный', 'память')","(1, 1)"
1706,"('вечный', 'покой')","(1, 1)"
1707,"('вечный', 'снег')","(1, 1)"
1708,"('вечный', 'сон')","(1, 1)"
1709,"('взгляд', 'след')","(1, 1)"
1710,"('взгляд', 'твой')","(1, 1)"
1711,"('вечер', 'огонь')","(1, 1)"
1712,"('ветер', 'трава')","(1, 1)"
1713,"('весь', 'вечер')","(1, 1)"
1714,"('весь', 'природа')","(1, 1)"
1715,"('весь', 'вселенная')","(1, 1)"
1716,"('весь', 'день')","(1, 1)"
1717,"('весь', 'душа')","(1, 1)"
1718,"('весь', 'жизнь')","(1, 1)"
1719,"('весь', 'земля')","(1, 1)"
1720,"('весь', 'мир')","(1, 1)"
1721,"('весь', 'родной')","(1, 1)"
1722,"('ветер', 'стонать')","(1, 1)"
1723,"('весь', 'рост')","(1, 1)"
1724,"('весь', 'свет')","(1, 1)"
1725,"('весь', 'это')","(1, 1)"
1726,"('ветер', 'доносить')","(1, 1)"
1727,"('ветер', 'дуть')","(1, 1)"
1728,"('ветер', 'снег')","(1, 1)"
1729,"('душа', 'томить')","(1, 1)"
1730,"('душа', 'ты')","(1, 1)"
1731,"('душистый', 'айва')","(1, 1)"
1732,"('любить', 'твой')","(1, 1)"
1733,"('любить', 'камень')","(1, 1)"
1734,"('любить', 'любить')","(1, 1)"
1735,"('любить', 'мудрость')","(1, 1)"
1736,"('любить', 'переставать')","(1, 1)"
1737,"('любить', 'сильно')","(1, 1)"
1738,"('любить', 'стих')","(1, 1)"
1739,"('любить', 'ты')","(1, 1)"
1740,"('луч', 'твой')","(1, 1)"
1741,"('любить', 'уходить')","(1, 1)"
1742,"('любить', 'этот')","(1, 1)"
1743,"('любовь', 'бог')","(1, 1)"
1744,"('любовь', 'весь')","(1, 1)"
1745,"('любовь', 'воскресение')","(1, 1)"
1746,"('любовь', 'друг')","(1, 1)"
1747,"('львовна', 'лиснянский')","(1, 1)"
1748,"('луч', 'согревать')","(1, 1)"
1749,"('любовь', 'любовь')","(1, 1)"
1750,"('лишь', 'сниться')","(1, 1)"
1751,"('лишь', 'жить')","(1, 1)"
1752,"('лишь', 'камень')","(1, 1)"
1753,"('лишь', 'народ')","(1, 1)"
1754,"('лишь', 'один')","(1, 1)"
1755,"('лишь', 'приподымать')","(1, 1)"
1756,"('лишь', 'свет')","(1, 1)"
1757,"('лишь', 'становиться')","(1, 1)"
1758,"('луч', 'заря')","(1, 1)"
1759,"('лн', 'вышеславский')","(1, 1)"
1760,"('лобанов', 'валерий')","(1, 1)"
1761,"('ложиться', 'полоса')","(1, 1)"
1762,"('лоно', 'вода')","(1, 1)"
1763,"('лунный', 'ночь')","(1, 1)"
1764,"('луч', 'гореть')","(1, 1)"
1765,"('любовь', 'злой')","(1, 1)"
1766,"('любовь', 'мой')","(1, 1)"
1767,"('лицо', 'твой')","(1, 1)"
1768,"('меж', 'вы')","(1, 1)"
1769,"('мать', 'небо')","(1, 1)"
1770,"('мать', 'ребенок')","(1, 1)"
1771,"('мать', 'село')","(1, 1)"
1772,"('медленно', 'падать')","(1, 1)"
1773,"('медный', 'светлозолота')","(1, 1)"
1774,"('медь', 'горячий')","(1, 1)"
1775,"('меж', 'мы')","(1, 1)"
1776,"('мать', 'армения')","(1, 1)"
1777,"('меж', 'они')","(1, 1)"
1778,"('меж', 'трудность')","(1, 1)"
1779,"('мелькание', 'лицо')","(1, 1)"
1780,"('мерещиться', 'твой')","(1, 1)"
1781,"('мерзлый', 'земля')","(1, 1)"
1782,"('местность', 'сам')","(1, 1)"
1783,"('мать', 'божий')","(1, 1)"
1784,"('массив', 'содрогаться')","(1, 1)"
1785,"('любовь', 'наш')","(1, 1)"
1786,"('м', 'л')","(1, 1)"
1787,"('любовь', 'свобода')","(1, 1)"
1788,"('любовь', 'свой')","(1, 1)"
1789,"('любовь', 'себя')","(1, 1)"
1790,"('людской', 'горе')","(1, 1)"
1791,"('м', 'амелин')","(1, 1)"
1792,"('м', 'дудин')","(1, 1)"
1793,"('м', 'николаевский')","(1, 1)"
1794,"('маркович', 'комар')","(1, 1)"
1795,"('м', 'петров')","(1, 1)"
1796,"('м', 'ю')","(1, 1)"
1797,"('маленький', 'сын')","(1, 1)"
1798,"('мало', 'время')","(1, 1)"
1799,"('марина', 'владимировна')","(1, 1)"
1800,"('мария', 'олеговна')","(1, 1)"
1801,"('лишь', 'жизнь')","(1, 1)"
1802,"('лицо', 'стирать')","(1, 1)"
1803,"('меч', 'нога')","(1, 1)"
1804,"('кровь', 'он')","(1, 1)"
1805,"('кровь', 'враг')","(1, 1)"
1806,"('кровь', 'заливать')","(1, 1)"
1807,"('кровь', 'запекаться')","(1, 1)"
1808,"('кровь', 'литься')","(1, 1)"
1809,"('кровь', 'небо')","(1, 1)"
1810,"('кровь', 'неповинный')","(1, 1)"
1811,"('кровь', 'помнить')","(1, 1)"
1812,"('кровавый', 'след')","(1, 1)"
1813,"('кровь', 'ребенок')","(1, 1)"
1814,"('кровь', 'смерть')","(1, 1)"
1815,"('кровь', 'солнце')","(1, 1)"
1816,"('кровь', 'течь')","(1, 1)"
1817,"('крохобор', 'молитва')","(1, 1)"
1818,"('крутой', 'поворот')","(1, 1)"
1819,"('кровь', 'армения')","(1, 1)"
1820,"('крепость', 'возводить')","(1, 1)"
1821,"('кубатьян', 'георгий')","(1, 1)"
1822,"('крайний', 'мера')","(1, 1)"
1823,"('край', 'свет')","(1, 1)"
1824,"('край', 'свободный')","(1, 1)"
1825,"('край', 'святой')","(1, 1)"
1826,"('край', 'солнце')","(1, 1)"
1827,"('край', 'стол')","(1, 1)"
1828,"('край', 'чужой')","(1, 1)"
1829,"('кран', 'относительно')","(1, 1)"
1830,"('крепко', 'спать')","(1, 1)"
1831,"('краса', 'твой')","(1, 1)"
1832,"('красный', 'цвет')","(1, 1)"
1833,"('красота', 'бронзовый')","(1, 1)"
1834,"('красота', 'горький')","(1, 1)"
1835,"('красота', 'твой')","(1, 1)"
1836,"('крениться', 'вести')","(1, 1)"
1837,"('ктото', 'горько')","(1, 1)"
1838,"('кувшин', 'вино')","(1, 1)"
1839,"('лицо', 'свой')","(1, 1)"
1840,"('лирический', 'поэт')","(1, 1)"
1841,"('лик', 'святой')","(1, 1)"
1842,"('ликующий', 'пожар')","(1, 1)"
1843,"('лилия', 'ривкатовна')","(1, 1)"
1844,"('лиловый', 'виноград')","(1, 1)"
1845,"('лимонный', 'шуршать')","(1, 1)"
1846,"('линия', 'оборона')","(1, 1)"
1847,"('лить', 'слеза')","(1, 1)"
1848,"('лететь', 'путь')","(1, 1)"
1849,"('литься', 'кровь')","(1, 1)"
1850,"('литься', 'река')","(1, 1)"
1851,"('лицо', 'видный')","(1, 1)"
1852,"('лицо', 'лицо')","(1, 1)"
